Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Platform_Code,Content_Type_Code
POST_01945,2024-06-13 18:54:00,TikTok,Video,Health,10320,1664,4569,468593,1953,0.6317318015029885,5.24,0.7826086956521738,Thursday,25,0.27973790322580644,Positive,Macro,True,False,3,16
POST_03411,2024-06-13 22:16:00,Twitter,Thread,Gaming,516,86,465,78554,478,0.6787702895415726,0.31,0.9565217391304348,Thursday,15,0.608366935483871,Positive,Macro,True,False,4,14
POST_04832,2024-06-13 22:27:00,LinkedIn,Article,Entertainment,1007,127,294,6085,158,0.11655370219038923,2.43,0.9565217391304348,Thursday,13,0.29889112903225806,Positive,Mid-tier,True,False,2,0
POST_02896,2024-06-14 02:17:00,TikTok,Duet,Technology,23670,881,3481,493835,1168,0.012498197375378554,413.27,0.08695652173913043,Friday,6,0.25302419354838707,Positive,Nano,True,False,3,4
POST_00840,2024-06-14 10:59:00,Facebook,Live,Entertainment,7882,354,549,53233,503,0.5632300629716869,3.12,0.43478260869565216,Friday,21,0.2867943548387097,Positive,Macro,True,False,0,5
POST_00068,2024-06-14 17:49:00,TikTok,Duet,Gaming,8071,559,995,292795,1294,0.48974907465269435,3.93,0.7391304347826086,Friday,27,0.1441532258064516,Neutral,Macro,True,False,3,4
POST_03616,2024-06-14 19:13:00,Instagram,Reel,Education,1513,295,40,38139,52,0.19642399333429475,1.87,0.8260869565217391,Friday,15,0.005544354838709676,Positive,Mid-tier,True,False,1,9
POST_03043,2024-06-14 22:29:00,Instagram,Reel,Lifestyle,3130,480,168,18244,916,0.40025477094649814,1.89,0.9565217391304348,Friday,14,0.2379032258064516,Negative,Macro,True,False,1,9
POST_00161,2024-06-14 23:28:00,Twitter,Tweet,Fashion,4031,47,1420,34910,425,0.14638713967536734,7.47,1.0,Friday,22,0.8472782258064516,Positive,Mid-tier,False,False,4,15
POST_03808,2024-06-14 23:34:00,Twitter,Tweet,Sports,4133,165,1827,31261,67,0.6193758111810798,1.98,1.0,Friday,23,0.6496975806451613,Positive,Macro,True,False,4,15
POST_03719,2024-06-15 04:32:00,Twitter,Thread,Technology,2023,73,1385,94232,350,0.039735855405470366,17.08,0.17391304347826086,Saturday,19,0.25151209677419356,Neutral,Micro,False,True,4,14
POST_00705,2024-06-15 05:53:00,Instagram,Reel,Lifestyle,1686,41,108,18727,194,0.2641225624509286,1.39,0.21739130434782608,Saturday,20,0.20211693548387094,Negative,Macro,True,False,1,9
POST_00174,2024-06-15 05:56:00,Instagram,Carousel,Fitness,1836,392,85,10149,380,0.43333693858257627,1.07,0.21739130434782608,Saturday,2,0.47681451612903225,Negative,Macro,True,True,1,1
POST_03113,2024-06-15 17:19:00,LinkedIn,Poll,Lifestyle,798,3,143,3829,289,0.34432333477543303,0.55,0.7391304347826086,Saturday,10,0.5126008064516129,Neutral,Macro,True,False,2,7
POST_01691,2024-06-15 18:49:00,Instagram,Story,Technology,9169,418,10,37392,665,0.9622530404268617,2.0,0.7826086956521738,Saturday,5,0.8371975806451613,Positive,Macro,True,False,1,13
POST_01688,2024-06-16 08:47:00,Facebook,Post,Business,7885,69,70,24239,602,0.003965774167187425,318.03,0.34782608695652173,Sunday,24,0.9097782258064516,Positive,Nano,True,False,0,8
POST_04647,2024-06-16 09:21:00,LinkedIn,Post,Gaming,1832,133,229,2563,216,0.525320867182618,0.83,0.3913043478260869,Sunday,28,0.7212701612903225,Positive,Macro,True,False,2,8
POST_04416,2024-06-16 12:29:00,Facebook,Video,Fitness,6830,103,595,10523,464,0.9230459549103496,1.63,0.5217391304347826,Sunday,7,0.06703629032258066,Positive,Macro,True,False,0,16
POST_00035,2024-06-16 14:24:00,YouTube,Short,Food,6733,722,1014,619882,1271,0.42860004166065796,3.95,0.6086956521739131,Sunday,1,0.22026209677419353,Positive,Macro,False,False,5,11
POST_01421,2024-06-16 15:22:00,Twitter,Retweet,Health,4217,113,697,49743,20,0.040651188129917165,24.12,0.6521739130434783,Sunday,7,0.18699596774193547,Neutral,Micro,True,True,4,10
POST_04083,2024-06-17 08:13:00,Facebook,Live,Food,3614,289,388,12310,98,0.6390504574660707,1.34,0.34782608695652173,Monday,9,0.07056451612903225,Neutral,Macro,True,False,0,5
POST_03873,2024-06-17 10:19:00,Instagram,Reel,Technology,3130,417,207,20889,839,0.39796744059350414,1.88,0.43478260869565216,Monday,4,0.282258064516129,Positive,Macro,True,True,1,9
POST_01012,2024-06-17 10:54:00,YouTube,Live,Gaming,11156,90,1249,400782,3411,0.225227931868801,11.06,0.43478260869565216,Monday,12,0.028729838709677415,Neutral,Macro,True,True,5,5
POST_03664,2024-06-17 13:03:00,Instagram,Reel,Technology,9249,274,94,48568,387,0.26461327693121184,7.25,0.5652173913043478,Monday,20,0.11340725806451613,Negative,Macro,True,True,1,9
POST_01877,2024-06-17 15:08:00,Facebook,Post,Entertainment,776,244,495,69048,715,0.007288612219391435,36.23,0.6521739130434783,Monday,18,0.6154233870967741,Neutral,Nano,True,False,0,8
POST_01598,2024-06-17 19:56:00,Instagram,Reel,Fitness,2673,384,20,49983,327,0.5332323863545323,1.15,0.8260869565217391,Monday,1,0.2777217741935484,Positive,Macro,True,False,1,9
POST_01850,2024-06-18 02:48:00,Facebook,Post,Sports,2325,195,423,51300,313,0.3559582752487622,1.65,0.08695652173913043,Tuesday,17,0.5252016129032258,Negative,Macro,True,True,0,8
POST_04952,2024-06-18 06:46:00,Instagram,Story,Fitness,6249,172,206,2294,200,0.5844930218397988,2.27,0.2608695652173913,Tuesday,4,0.33316532258064513,Negative,Macro,False,False,1,13
POST_02081,2024-06-18 07:04:00,Instagram,Photo,Lifestyle,5030,269,214,2880,19,0.42234693714047655,2.61,0.30434782608695654,Tuesday,3,0.5987903225806451,Positive,Macro,True,False,1,6
POST_04588,2024-06-18 14:48:00,Instagram,Carousel,Lifestyle,5457,70,154,48094,444,0.13493847041292123,8.36,0.6086956521739131,Tuesday,7,0.3351814516129032,Positive,Mid-tier,True,False,1,1
POST_02684,2024-06-18 18:38:00,Twitter,Poll,Fitness,145,62,124,51603,194,0.06354852665480941,1.03,0.7826086956521738,Tuesday,24,0.18044354838709675,Positive,Micro,True,False,4,7
POST_03754,2024-06-18 22:01:00,LinkedIn,Article,Fashion,1270,14,350,790,13,0.11652165553045235,2.78,0.9565217391304348,Tuesday,13,0.7293346774193548,Neutral,Mid-tier,True,False,2,0
POST_00707,2024-06-18 23:28:00,Twitter,Retweet,Food,4282,91,268,22711,216,0.8229942796712014,1.13,1.0,Tuesday,4,0.41381048387096775,Positive,Macro,False,False,4,10
POST_01824,2024-06-19 03:08:00,TikTok,Video,Education,36970,740,2246,333848,465,0.852218830617379,9.38,0.13043478260869565,Wednesday,27,0.047379032258064516,Positive,Macro,True,True,3,16
POST_03584,2024-06-19 04:47:00,TikTok,Video,Health,29643,660,53,491080,916,0.796329455687481,7.62,0.17391304347826086,Wednesday,27,0.19556451612903225,Positive,Macro,True,False,3,16
POST_02095,2024-06-19 08:59:00,Twitter,Thread,Health,3334,165,328,98847,43,0.3787835087887965,2.02,0.34782608695652173,Wednesday,12,0.6199596774193548,Positive,Macro,False,False,4,14
POST_01584,2024-06-19 13:31:00,Facebook,Live,Fashion,6763,69,180,8445,262,0.6245994167507892,2.24,0.5652173913043478,Wednesday,25,0.11995967741935482,Positive,Macro,False,False,0,5
POST_04119,2024-06-20 01:26:00,Instagram,Carousel,Health,1178,470,253,34287,938,0.7201385216875772,0.53,0.043478260869565216,Thursday,19,0.41532258064516125,Neutral,Macro,True,False,1,1
POST_04960,2024-06-20 01:32:00,LinkedIn,Post,Fashion,377,79,434,20982,262,0.9512129660786106,0.19,0.043478260869565216,Thursday,14,0.08165322580645162,Positive,Macro,True,False,2,8
POST_01297,2024-06-20 02:36:00,Instagram,Reel,Health,9225,227,21,31978,849,0.9106418945985356,2.08,0.08695652173913043,Thursday,9,0.22580645161290322,Positive,Macro,True,False,1,9
POST_02354,2024-06-20 08:37:00,TikTok,Video,Fashion,15705,567,1300,442599,1994,0.19818055088208433,17.66,0.34782608695652173,Thursday,25,0.06249999999999999,Positive,Mid-tier,True,False,3,16
POST_01194,2024-06-20 13:17:00,Facebook,Story,Technology,3803,186,71,2864,390,0.4410661923760996,1.84,0.5652173913043478,Thursday,2,0.5877016129032258,Positive,Macro,True,True,0,13
POST_02857,2024-06-20 14:25:00,Instagram,Carousel,Fashion,2481,81,235,2237,494,0.0075169446714416195,65.11,0.6086956521739131,Thursday,20,0.798891129032258,Positive,Nano,True,False,1,1
POST_04182,2024-06-20 15:28:00,LinkedIn,Post,Food,688,14,493,23732,159,0.20290342739028028,1.17,0.6521739130434783,Thursday,29,0.2373991935483871,Neutral,Macro,True,False,2,8
POST_03971,2024-06-20 16:24:00,YouTube,Short,Fashion,1818,380,1045,670103,4546,0.38900038455991925,1.67,0.6956521739130435,Thursday,13,0.203125,Neutral,Macro,True,False,5,11
POST_03186,2024-06-20 17:20:00,Facebook,Post,Education,782,136,161,27848,442,0.9065679629540613,0.24,0.7391304347826086,Thursday,28,0.47429435483870963,Positive,Macro,True,False,0,8
POST_01976,2024-06-20 17:34:00,YouTube,Video,Gaming,3016,337,1208,529016,4556,0.3770850358121425,2.42,0.7391304347826086,Thursday,24,0.266633064516129,Positive,Macro,False,False,5,16
POST_02265,2024-06-20 20:51:00,Facebook,Video,Business,3400,12,98,67773,378,0.4111666586550017,1.71,0.8695652173913043,Thursday,3,0.25907258064516125,Positive,Macro,True,False,0,16
POST_03437,2024-06-21 01:25:00,Instagram,Reel,Entertainment,7128,158,12,17456,653,0.9774792097293661,1.49,0.043478260869565216,Friday,1,0.2348790322580645,Negative,Macro,True,True,1,9
POST_03260,2024-06-21 02:23:00,TikTok,Stitch,Health,9864,310,2721,411058,677,0.6050389366918234,4.26,0.08695652173913043,Friday,23,0.07913306451612903,Positive,Macro,True,False,3,12
POST_00642,2024-06-21 02:32:00,Twitter,Poll,Lifestyle,4619,226,1578,48800,447,0.23308537230207185,5.49,0.08695652173913043,Friday,23,0.06048387096774193,Positive,Macro,True,False,4,7
POST_04100,2024-06-21 02:42:00,Instagram,Carousel,Fashion,7153,450,126,40290,337,0.7322461503949752,2.11,0.08695652173913043,Friday,17,0.3805443548387097,Positive,Macro,False,False,1,1
POST_03798,2024-06-21 07:34:00,Instagram,Story,Gaming,9799,160,215,19669,806,0.3393901520614014,5.99,0.30434782608695654,Friday,16,0.9929435483870968,Neutral,Macro,True,False,1,13
POST_04232,2024-06-21 15:00:00,Facebook,Live,Fashion,6447,157,655,35960,742,0.4164723837907994,3.48,0.6521739130434783,Friday,13,0.15020161290322578,Neutral,Macro,False,False,0,5
POST_03498,2024-06-21 23:32:00,TikTok,Stitch,Technology,19738,1402,2768,21396,2257,0.8427109871973595,5.68,1.0,Friday,25,0.19556451612903225,Neutral,Macro,True,True,3,12
POST_03313,2024-06-22 00:34:00,LinkedIn,Poll,Food,170,103,335,5007,278,0.2180174333830057,0.56,0.0,Saturday,25,0.9233870967741935,Neutral,Macro,True,True,2,7
POST_03777,2024-06-22 01:39:00,TikTok,Video,Fashion,43142,975,56,227029,2926,0.6084038359851945,14.52,0.043478260869565216,Saturday,0,0.05141129032258064,Positive,Macro,True,False,3,16
POST_02834,2024-06-22 18:03:00,Twitter,Thread,Gaming,4909,210,1161,90468,437,0.1196982806966944,10.41,0.7826086956521738,Saturday,24,0.24546370967741932,Neutral,Mid-tier,False,True,4,14
POST_02169,2024-06-22 21:02:00,LinkedIn,Post,Gaming,183,74,232,3306,165,0.9420436155041743,0.1,0.9130434782608695,Saturday,22,0.8644153225806451,Positive,Macro,True,False,2,8
POST_00216,2024-06-22 21:05:00,Instagram,Photo,Sports,3585,250,82,42121,918,0.18699826948036344,4.17,0.9130434782608695,Saturday,24,0.0594758064516129,Positive,Mid-tier,True,True,1,6
POST_02289,2024-06-23 00:02:00,Facebook,Post,Travel,6107,373,309,49284,155,0.6710069861718664,2.02,0.0,Sunday,20,0.9627016129032258,Neutral,Macro,False,False,0,8
POST_01817,2024-06-23 10:22:00,Twitter,Thread,Education,4291,263,768,30602,204,0.4235727218830618,2.51,0.43478260869565216,Sunday,9,0.22278225806451613,Positive,Macro,True,False,4,14
POST_02954,2024-06-23 18:04:00,Facebook,Video,Gaming,6386,281,760,51355,124,0.4062194555272477,3.65,0.7826086956521738,Sunday,26,0.2918346774193548,Positive,Macro,True,False,0,16
POST_04887,2024-06-23 18:27:00,Twitter,Retweet,Entertainment,180,5,1430,2733,324,0.7084695316380651,0.46,0.7826086956521738,Sunday,21,0.9430443548387096,Neutral,Macro,True,True,4,10
POST_03023,2024-06-23 18:35:00,LinkedIn,Post,Food,283,12,311,6862,5,0.06178996619077377,1.93,0.7826086956521738,Sunday,15,0.9390120967741935,Neutral,Micro,True,False,2,8
POST_01728,2024-06-23 21:56:00,YouTube,Community Post,Fashion,5950,802,1230,763129,609,0.5875014020413724,2.72,0.9130434782608695,Sunday,29,0.6834677419354839,Negative,Macro,True,True,5,2
POST_02722,2024-06-24 02:19:00,TikTok,Stitch,Food,253,591,807,75422,2231,0.8119922607316253,0.41,0.08695652173913043,Monday,1,0.21421370967741934,Negative,Macro,True,True,3,12
POST_01142,2024-06-24 02:31:00,Twitter,Poll,Lifestyle,2106,207,1927,70535,47,0.6803565992084476,1.25,0.08695652173913043,Monday,17,0.9616935483870968,Positive,Macro,True,False,4,7
POST_04599,2024-06-24 07:02:00,Twitter,Thread,Education,1865,7,471,36712,203,0.5456424554150845,0.86,0.30434782608695654,Monday,19,0.9798387096774194,Positive,Macro,True,False,4,14
POST_04984,2024-06-24 19:20:00,TikTok,Video,Food,6118,1766,1818,403929,833,0.5041660657917929,3.85,0.8260869565217391,Monday,9,0.006552419354838709,Positive,Macro,True,False,3,16
POST_00849,2024-06-24 21:39:00,Facebook,Story,Gaming,6884,160,849,50938,426,0.6013715970452981,2.62,0.9130434782608695,Monday,2,0.6935483870967741,Neutral,Macro,True,False,0,13
POST_01656,2024-06-25 08:25:00,YouTube,Short,Fitness,10959,625,530,536872,2126,0.9000484705731546,2.69,0.34782608695652173,Tuesday,16,0.02469758064516129,Negative,Macro,True,False,5,11
POST_01512,2024-06-25 11:13:00,LinkedIn,Poll,Lifestyle,400,136,329,18122,239,0.24449198032335082,0.71,0.4782608695652174,Tuesday,24,0.34274193548387094,Negative,Macro,True,False,2,7
POST_01537,2024-06-26 05:15:00,Instagram,Story,Food,4633,110,194,25552,131,0.9355862135268953,1.06,0.21739130434782608,Wednesday,20,0.25151209677419356,Positive,Macro,True,False,1,13
POST_04949,2024-06-26 06:43:00,TikTok,Video,Travel,555,1509,4325,206228,725,0.9928836385777694,1.29,0.2608695652173913,Wednesday,1,0.18951612903225806,Positive,Macro,True,True,3,16
POST_02963,2024-06-26 10:04:00,Twitter,Poll,Travel,1038,231,669,28546,292,0.8876504190100788,0.44,0.43478260869565216,Wednesday,14,0.1507056451612903,Positive,Macro,True,False,4,7
POST_04893,2024-06-26 12:57:00,Facebook,Live,Travel,4436,220,918,27311,350,0.9235426781393711,1.21,0.5217391304347826,Wednesday,1,0.19858870967741934,Neutral,Macro,True,True,0,5
POST_00931,2024-06-26 14:58:00,Instagram,Photo,Fitness,4141,448,216,29250,484,0.28754466503228704,3.33,0.6086956521739131,Wednesday,2,0.23135080645161288,Positive,Macro,True,True,1,6
POST_04723,2024-06-26 16:10:00,Instagram,Photo,Education,5297,90,29,47725,260,0.5002423528657727,2.16,0.6956521739130435,Wednesday,19,0.10030241935483872,Neutral,Macro,False,False,1,6
POST_01287,2024-06-26 17:10:00,Instagram,Reel,Fashion,4195,89,184,11434,13,0.11251982887083595,7.88,0.7391304347826086,Wednesday,10,0.1910282258064516,Positive,Mid-tier,True,False,1,9
POST_04172,2024-06-26 18:35:00,YouTube,Short,Education,12569,653,169,386367,224,0.922803602044577,2.9,0.7826086956521738,Wednesday,27,0.21068548387096772,Positive,Macro,True,False,5,11
POST_01494,2024-06-27 00:25:00,Instagram,Reel,Fitness,6877,129,66,1292,793,0.43455871749266933,3.25,0.0,Thursday,5,0.17993951612903225,Neutral,Macro,True,False,1,9
POST_00546,2024-06-27 03:42:00,Twitter,Tweet,Fitness,4386,96,146,49821,210,0.8880950664167029,1.04,0.13043478260869565,Thursday,5,0.19808467741935482,Positive,Macro,True,False,4,15
POST_03944,2024-06-27 07:56:00,Twitter,Poll,Fitness,1414,52,219,21856,416,0.681770658078162,0.49,0.30434782608695654,Thursday,0,0.7121975806451613,Positive,Macro,True,False,4,7
POST_00822,2024-06-27 11:32:00,Instagram,Story,Fitness,7588,275,166,24134,816,0.18494127449566572,8.64,0.4782608695652174,Thursday,2,0.2983870967741935,Neutral,Mid-tier,True,True,1,13
POST_02073,2024-06-27 12:41:00,Instagram,Reel,Sports,5657,22,57,19850,44,0.13062018298642825,8.72,0.5217391304347826,Thursday,6,0.24596774193548387,Neutral,Mid-tier,False,True,1,9
POST_00208,2024-06-27 19:36:00,LinkedIn,Document,Education,1102,102,377,29889,149,0.2088260507298627,1.51,0.8260869565217391,Thursday,1,0.3492943548387097,Neutral,Macro,True,False,2,3
POST_02979,2024-06-27 19:44:00,LinkedIn,Article,Health,112,132,441,15568,114,0.12135469243218128,1.12,0.8260869565217391,Thursday,13,0.9435483870967741,Negative,Mid-tier,True,True,2,0
POST_02670,2024-06-28 06:21:00,Twitter,Tweet,Food,3351,5,1916,45954,474,0.2963775256773863,3.55,0.2608695652173913,Friday,21,0.18145161290322578,Positive,Macro,True,False,4,15
POST_04189,2024-06-28 08:24:00,LinkedIn,Post,Gaming,1028,66,406,13670,67,0.8044512810652311,0.37,0.34782608695652173,Friday,10,0.6446572580645161,Negative,Macro,True,False,2,8
POST_02845,2024-06-28 08:50:00,Facebook,Story,Entertainment,491,268,206,33440,229,0.7091104648368025,0.27,0.34782608695652173,Friday,26,0.3326612903225806,Neutral,Macro,True,False,0,13
POST_01565,2024-06-28 12:19:00,TikTok,Duet,Business,16808,995,4802,459412,1789,0.843430034129693,5.36,0.5217391304347826,Friday,22,0.07913306451612903,Neutral,Macro,True,False,3,4
POST_02163,2024-06-28 20:31:00,Twitter,Retweet,Gaming,4830,92,385,22323,154,0.380942652502043,2.78,0.8695652173913043,Friday,29,0.5786290322580645,Negative,Macro,True,False,4,10
POST_03061,2024-06-28 20:35:00,Twitter,Thread,Fitness,85,11,206,20332,218,0.9813668701629574,0.06,0.8695652173913043,Friday,9,0.07913306451612903,Neutral,Macro,True,False,4,14
POST_01062,2024-06-28 20:43:00,YouTube,Community Post,Fashion,19528,322,534,399216,3367,0.03866429521383134,102.71,0.8695652173913043,Friday,23,0.9269153225806451,Positive,Micro,False,False,5,2
POST_03104,2024-06-28 22:44:00,Twitter,Tweet,Travel,985,278,1184,89598,204,0.9790034289926134,0.5,0.9565217391304348,Friday,24,0.25252016129032256,Positive,Macro,False,False,4,15
POST_00968,2024-06-29 01:53:00,Twitter,Thread,Education,175,103,1041,40419,469,0.8799211652165554,0.3,0.043478260869565216,Saturday,1,0.3094758064516129,Negative,Macro,True,False,4,14
POST_04821,2024-06-29 02:09:00,Twitter,Poll,Fitness,2019,126,145,4386,325,0.2908254418433239,1.57,0.08695652173913043,Saturday,26,0.5877016129032258,Positive,Macro,False,False,4,7
POST_04626,2024-06-29 06:36:00,LinkedIn,Document,Lifestyle,818,66,436,21553,162,0.9519019692672532,0.28,0.2608695652173913,Saturday,18,0.9642137096774194,Neutral,Macro,True,False,2,3
POST_03948,2024-06-29 08:58:00,Facebook,Video,Health,5900,5,98,26458,747,0.7050245156948518,1.7,0.34782608695652173,Saturday,27,0.28024193548387094,Positive,Macro,True,True,0,16
POST_04858,2024-06-29 14:27:00,YouTube,Community Post,Health,15275,349,40,883318,3970,0.3025565222964637,10.33,0.6086956521739131,Saturday,4,0.6381048387096774,Positive,Macro,False,True,5,2
POST_04177,2024-06-29 19:15:00,Facebook,Video,Education,2803,286,490,9424,192,0.21876251822653786,3.26,0.8260869565217391,Saturday,27,0.21723790322580644,Negative,Macro,True,True,0,16
POST_03369,2024-06-29 20:54:00,Instagram,Carousel,Lifestyle,4407,334,245,30646,912,0.38931684532679584,2.56,0.8695652173913043,Saturday,4,0.33114919354838707,Neutral,Macro,True,False,1,1
POST_00230,2024-06-29 22:33:00,Facebook,Post,Business,5404,355,381,63916,365,0.023173740966847732,50.69,0.9565217391304348,Saturday,0,0.1315524193548387,Positive,Micro,True,False,0,8
POST_04042,2024-06-30 01:52:00,Twitter,Poll,Business,360,183,1705,81855,268,0.29216338989568813,1.54,0.043478260869565216,Sunday,13,0.6285282258064516,Neutral,Macro,False,False,4,7
POST_04098,2024-06-30 09:07:00,Instagram,Carousel,Fashion,5361,129,297,21408,401,0.22573266676280668,5.11,0.3913043478260869,Sunday,21,0.6754032258064516,Neutral,Macro,True,False,1,1
POST_01551,2024-06-30 10:03:00,YouTube,Community Post,Education,2803,202,1382,146306,1464,0.5257735262542262,1.67,0.43478260869565216,Sunday,25,0.7308467741935484,Positive,Macro,True,False,5,2
POST_04630,2024-06-30 12:43:00,Facebook,Video,Sports,3206,371,505,74987,254,0.8036741495617621,1.02,0.5217391304347826,Sunday,4,0.10181451612903225,Neutral,Macro,True,False,0,16
POST_02566,2024-06-30 14:55:00,Twitter,Tweet,Travel,1703,193,1365,33481,246,0.8375494720312776,0.78,0.6086956521739131,Sunday,2,0.36693548387096775,Positive,Macro,True,True,4,15
POST_01686,2024-06-30 15:37:00,TikTok,Video,Entertainment,11138,1367,4080,427452,1441,0.8107885080677467,4.09,0.6521739130434783,Sunday,23,0.11088709677419353,Neutral,Macro,True,True,3,16
